CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
284121179,52,BRONX,11/22/2017,8:30:00,6/7/2018,8:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,6/9/2018,,UNKNOWN,BLACK,F,,45-64,WHITE HISPANIC,F,1010326,254549,40.86532257,-73.90572579,"(40.865322566, -73.905725789)"
190167845,75,BROOKLYN,11/22/2017,10:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,4/17/2018,,,,,,45-64,BLACK,F,1013212,179556,40.65947729,-73.89561478,"(40.659477293, -73.895614784)"
127852611,67,BROOKLYN,11/22/2017,21:00:00,11/22/2017,21:02:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",STREET,4/16/2018,,UNKNOWN,BLACK,M,,<18,UNKNOWN,M,996557,174864,40.64663759,-73.95565233,"(40.646637587, -73.955652325)"
288677334,46,BRONX,11/22/2017,20:28:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,3/16/2018,TREMONT AVENUE,45-64,WHITE HISPANIC,M,11,UNKNOWN,UNKNOWN,E,1010257,248767,40.84945292,-73.90599768,"(40.849452916, -73.905997684)"
186599529,14,MANHATTAN,11/22/2017,15:09:00,11/22/2017,15:14:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMMERCIAL BUILDING,3/13/2018,,,,,,UNKNOWN,UNKNOWN,D,988650,211127,40.74617856,-73.98412206,"(40.746178556, -73.984122057)"
709100900,73,BROOKLYN,11/22/2017,14:43:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,343,MISDEMEANOR,,THEFT OF SERVICES,,PATROL BORO BKLYN NORTH,475,UNAUTH. SALE OF TRANS. SERVICE,TRANSIT - NYC SUBWAY,3/2/2018,ROCKAWAY AVENUE,,,,33,UNKNOWN,UNKNOWN,E,1008992,186404,40.67828632,-73.91079963,"(40.678286317, -73.910799629)"
815185342,49,BRONX,11/22/2017,17:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,2/23/2018,,,,,,45-64,ASIAN/PAC.ISL,M,1023483,250200,40.85333721,-73.85818325,"(40.853337212, -73.858183245)"
378514730,30,MANHATTAN,11/22/2017,18:40:00,11/22/2017,18:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,2/21/2018,,UNKNOWN,UNKNOWN,U,,25-44,BLACK,F,998442,241170,40.82862825,-73.94871973,"(40.828628253, -73.94871973)"
871918179,110,QUEENS,11/22/2017,14:44:00,1/28/2018,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO QUEENS NORTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",HOSPITAL,2/21/2018,,UNKNOWN,UNKNOWN,U,,25-44,ASIAN/PAC.ISL,F,1015948,210428,40.74420427,-73.88560823,"(40.744204266, -73.885608229)"
381768054,67,BROOKLYN,11/22/2017,19:56:00,11/22/2017,21:44:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN SOUTH,117,RECKLESS ENDANGERMENT 1,RESIDENCE-HOUSE,2/13/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,E,1005010,178735,40.65724686,-73.92517946,"(40.657246857, -73.925179457)"
471800975,52,BRONX,11/22/2017,5:49:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,2/13/2018,KINGSBRIDGE ROAD,25-44,BLACK,M,11,UNKNOWN,UNKNOWN,E,1013465,254827,40.86607576,-73.89437579,"(40.86607576, -73.894375787)"
676720317,105,QUEENS,11/22/2017,5:00:00,2/10/2018,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,321,"LARCENY,PETIT FROM AUTO",STREET,2/10/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,1061275,204925,40.72882134,-73.72209382,"(40.728821338, -73.722093817)"
326400395,110,QUEENS,11/22/2017,16:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,2/8/2018,,,,,,25-44,WHITE HISPANIC,M,1018632,209208,40.74084565,-73.87592833,"(40.740845645, -73.875928332)"
749829439,44,BRONX,11/22/2017,15:05:00,11/22/2017,15:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,2/7/2018,,UNKNOWN,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1006694,240836,40.82769441,-73.91890288,"(40.827694406, -73.918902881)"
870097182,6,MANHATTAN,11/22/2017,16:13:00,12/3/2017,18:42:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO MAN SOUTH,307,"LARCENY,PETIT BY DISHONEST EMP",FOOD SUPERMARKET,2/5/2018,,,,,,UNKNOWN,UNKNOWN,D,986679,207067,40.73503562,-73.99123677,"(40.735035624, -73.991236768)"
450763653,104,QUEENS,11/22/2017,16:42:00,11/22/2017,16:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,PATROL BORO QUEENS NORTH,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2/1/2018,,,,,,45-64,WHITE HISPANIC,M,1006063,197946,40.70997413,-73.92132211,"(40.709974129, -73.921322111)"
144766482,68,BROOKLYN,11/22/2017,9:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE - APT. HOUSE,2/1/2018,,,,,,45-64,ASIAN/PAC.ISL,F,975834,163437,40.61527743,-74.03031482,"(40.615277432, -74.030314824)"
316684287,1,MANHATTAN,11/22/2017,5:00:00,11/22/2017,6:00:00,COMPLETED,,,3,PORT AUTHORITY,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN SOUTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMMERCIAL BUILDING,2/1/2018,,,,,,UNKNOWN,UNKNOWN,M,982351,201758,40.72046384,-74.0068522,"(40.72046384, -74.006852204)"
676183874,47,BRONX,11/22/2017,3:38:00,2/1/2018,13:03:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,2/1/2018,,,,,,45-64,WHITE,M,1028066,265297,40.89475222,-73.84151807,"(40.894752218, -73.841518065)"
810360300,46,BRONX,11/22/2017,22:57:00,1/29/2018,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,347,PETIT LARCENY-CHECK FROM MAILB,BANK,1/29/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,1012553,253496,40.86242554,-73.8976787,"(40.862425541, -73.897678704)"
909666957,77,BROOKLYN,11/22/2017,12:00:00,1/13/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,170,"SEXUAL MISCONDUCT,INTERCOURSE",RESIDENCE - APT. HOUSE,1/26/2018,,<18,BLACK,M,,<18,BLACK,F,1003606,185050,40.67458331,-73.93022154,"(40.674583308, -73.930221541)"
551454358,26,MANHATTAN,11/22/2017,12:00:00,11/24/2017,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,1/25/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE,F,994973,236163,40.81489035,-73.9612627,"(40.814890345, -73.961262699)"
589889545,52,BRONX,11/22/2017,12:00:00,12/3/2017,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,1/23/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,1014605,256477,40.87060066,-73.89024669,"(40.870600658, -73.890246693)"
720578273,13,MANHATTAN,11/22/2017,15:51:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,1/19/2018,,25-44,WHITE,M,,UNKNOWN,UNKNOWN,D,985690,208934,40.7401603,-73.99480503,"(40.740160295, -73.994805026)"
486521247,14,MANHATTAN,11/22/2017,8:00:00,11/22/2017,23:59:00,COMPLETED,,,15,METRO NORTH,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",TELECOMM. STORE,1/19/2018,,25-44,WHITE,M,,65+,UNKNOWN,M,990419,213304,40.75215282,-73.97773582,"(40.752152817, -73.977735823)"
299142243,6,MANHATTAN,11/22/2017,7:30:00,1/16/2018,8:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,REAR OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO MAN SOUTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",,1/16/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,985815,207054,40.73500014,-73.99435438,"(40.735000138, -73.994354384)"
518681970,52,BRONX,11/22/2017,18:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMMERCIAL BUILDING,1/12/2018,,,,,,UNKNOWN,UNKNOWN,D,1012189,255449,40.86778709,-73.89898652,"(40.867787091, -73.898986517)"
198994468,83,BROOKLYN,11/22/2017,15:00:00,11/22/2017,15:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,1/12/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,1006240,196852,40.70697092,-73.92068725,"(40.70697092, -73.920687247)"
719898384,83,BROOKLYN,11/22/2017,2:00:00,11/22/2017,3:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,273,"TAMPERING 1,CRIMINAL",STREET,1/12/2018,,18-24,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,1006886,193881,40.6988146,-73.91836722,"(40.698814595, -73.918367222)"
737176022,43,BRONX,11/22/2017,14:00:00,12/22/2017,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE-HOUSE,1/10/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,1018694,239982,40.82531178,-73.87554682,"(40.825311778, -73.875546821)"
133569993,83,BROOKLYN,11/22/2017,12:00:00,11/22/2017,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",RESIDENCE-HOUSE,1/10/2018,,,,,,25-44,WHITE HISPANIC,M,1006057,190748,40.69021732,-73.92136706,"(40.69021732, -73.921367059)"
323087404,40,BRONX,11/22/2017,7:16:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,1/10/2018,3 AVENUE-149 STREET,,,,12,UNKNOWN,UNKNOWN,E,1007034,236608,40.81608887,-73.91768869,"(40.816088874, -73.917688689)"
475586283,120,STATEN ISLAND,11/22/2017,13:57:00,11/23/2017,13:57:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO STATEN ISLAND,461,UNAUTHORIZED USE VEHICLE 2,STORAGE FACILITY,1/9/2018,,25-44,BLACK,M,,UNKNOWN,UNKNOWN,D,949655,170268,40.63396354,-74.12464326,"(40.633963538, -74.124643255)"
982442338,13,MANHATTAN,11/22/2017,16:00:00,11/22/2017,16:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,OPPOSITE OF,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",STREET,1/8/2018,,,,,,<18,BLACK,M,988672,206280,40.73287473,-73.98404585,"(40.732874731, -73.984045846)"
264201968,47,BRONX,11/22/2017,15:30:00,11/22/2017,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BRONX,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,1/5/2018,,,,,,45-64,BLACK,M,1024133,262519,40.88714615,-73.85576033,"(40.887146149, -73.855760327)"
856019298,79,BROOKLYN,11/22/2017,20:39:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,1/3/2018,NOSTRAND AVENUE,25-44,BLACK,M,30,UNKNOWN,UNKNOWN,E,998241,187165,40.68039861,-73.94955839,"(40.680398609, -73.949558393)"
586024690,106,QUEENS,11/22/2017,20:26:00,11/22/2017,20:45:00,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",BAR/NIGHT CLUB,1/1/2018,,UNKNOWN,WHITE HISPANIC,F,,UNKNOWN,UNKNOWN,D,1028790,184877,40.67401758,-73.83943253,"(40.674017579, -73.839432528)"
159916192,28,MANHATTAN,11/23/2017,13:00:00,2/14/2018,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,6/12/2018,,,,,,65+,BLACK,F,997125,233884,40.80863225,-73.95349259,"(40.80863225, -73.953492586)"
306512062,103,QUEENS,11/23/2017,13:39:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS SOUTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,5/23/2018,PARSONS/ARCHER-JAMAICA CENTER,25-44,BLACK,M,20,UNKNOWN,UNKNOWN,E,1039726,195270,40.70248213,-73.79992225,"(40.702482133, -73.799922252)"
466616683,30,MANHATTAN,11/23/2017,12:00:00,3/15/2018,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO MAN NORTH,347,PETIT LARCENY-CHECK FROM MAILB,MAILBOX OUTSIDE,4/3/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE,M,996329,238263,40.82065251,-73.95636013,"(40.820652506, -73.956360128)"
581116422,67,BROOKLYN,11/23/2017,21:30:00,11/23/2017,22:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,3/20/2018,,25-44,BLACK HISPANIC,M,,25-44,BLACK HISPANIC,F,997786,177027,40.65257276,-73.9512192,"(40.65257276, -73.951219199)"
494155920,45,BRONX,11/23/2017,20:40:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,3/19/2018,,,,,,45-64,WHITE,F,1035735,238866,40.82216579,-73.81398222,"(40.822165791, -73.81398222)"
824286592,46,BRONX,11/23/2017,6:17:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,3/16/2018,TREMONT AVENUE,45-64,WHITE HISPANIC,M,11,UNKNOWN,UNKNOWN,E,1010257,248767,40.84945292,-73.90599768,"(40.849452916, -73.905997684)"
452445739,52,BRONX,11/23/2017,4:45:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,3/16/2018,KINGSBRIDGE ROAD,45-64,WHITE HISPANIC,M,11,UNKNOWN,UNKNOWN,E,1013465,254827,40.86607576,-73.89437579,"(40.86607576, -73.894375787)"
104364279,52,BRONX,11/23/2017,14:00:00,12/15/2017,17:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,347,PETIT LARCENY-CHECK FROM MAILB,RESIDENCE - APT. HOUSE,3/6/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE HISPANIC,F,1015955,256766,40.87138913,-73.88536413,"(40.871389129, -73.885364128)"
896469010,88,BROOKLYN,11/23/2017,22:45:00,3/1/2018,14:13:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,OTHER,3/1/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,989291,192796,40.69586403,-73.98182245,"(40.695864034, -73.981822445)"
203756200,44,BRONX,11/23/2017,15:06:00,1/22/2018,16:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BRONX,749,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - APT. HOUSE,2/28/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1009137,242566,40.83243621,-73.910069,"(40.832436213, -73.910068995)"
420342977,100,QUEENS,11/23/2017,15:00:00,2/22/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE-HOUSE,2/26/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE,M,1034277,160885,40.60813551,-73.81982957,"(40.608135506, -73.819829568)"
954617519,43,BRONX,11/23/2017,15:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,2/24/2018,,18-24,BLACK,M,,18-24,BLACK,F,1021465,239891,40.82505077,-73.86553504,"(40.825050768, -73.865535037)"
844409573,60,BROOKLYN,11/23/2017,11:00:00,2/6/2018,12:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,2/14/2018,,,,,,25-44,WHITE,M,995445,150152,40.57880971,-73.95970046,"(40.578809713, -73.959700459)"
224895444,46,BRONX,11/23/2017,12:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,2/2/2018,,,,,,<18,WHITE HISPANIC,F,1011881,250411,40.85396027,-73.90012088,"(40.853960274, -73.900120875)"
437685568,52,BRONX,11/23/2017,7:00:00,12/26/2017,10:18:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2/2/2018,,UNKNOWN,UNKNOWN,U,,25-44,BLACK HISPANIC,M,1019583,259726,40.87949963,-73.8722306,"(40.879499633, -73.872230597)"
738072971,46,BRONX,11/23/2017,16:55:00,11/23/2017,17:00:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,2/1/2018,174-175 STREETS,25-44,BLACK,M,11,UNKNOWN,UNKNOWN,E,1009494,247830,40.84688334,-73.90875912,"(40.846883343, -73.908759117)"
475256766,75,BROOKLYN,11/23/2017,6:45:00,2/1/2018,6:00:00,COMPLETED,LINDEN,374,2,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,640,AGGRAVATED HARASSMENT 1,RESIDENCE - PUBLIC HOUSING,2/1/2018,,UNKNOWN,BLACK,F,,25-44,BLACK,F,1016133,178623,40.65690638,-73.88509116,"(40.65690638, -73.885091156)"
507927692,42,BRONX,11/23/2017,12:30:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BRONX,749,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - APT. HOUSE,1/30/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1014885,242750,40.83292317,-73.88929702,"(40.832923173, -73.889297019)"
959810925,71,BROOKLYN,11/23/2017,17:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,STREET,1/28/2018,,25-44,BLACK,M,,25-44,BLACK,F,995181,179745,40.66003667,-73.96060292,"(40.660036674, -73.960602924)"
223819084,109,QUEENS,11/23/2017,0:01:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO QUEENS NORTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,1/27/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1040340,217238,40.76277488,-73.79752468,"(40.762774875, -73.797524682)"
573152405,19,MANHATTAN,11/23/2017,2:30:00,11/24/2017,3:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/23/2018,,25-44,WHITE,F,,25-44,ASIAN/PAC.ISL,M,998586,223661,40.78057063,-73.94823678,"(40.780570632, -73.948236782)"
516278338,70,BROOKLYN,11/23/2017,23:00:00,11/24/2017,1:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,1/19/2018,,45-64,ASIAN/PAC.ISL,M,,25-44,ASIAN/PAC.ISL,M,994515,166539,40.62378983,-73.96302347,"(40.623789831, -73.963023473)"
180645236,70,BROOKLYN,11/23/2017,14:43:00,11/23/2017,14:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE-HOUSE,1/16/2018,,,,,,25-44,ASIAN/PAC.ISL,F,993085,169397,40.63163598,-73.96817107,"(40.631635982, -73.968171071)"
234127672,115,QUEENS,11/23/2017,12:00:00,1/16/2018,11:17:00,ATTEMPTED,,,3,PORT AUTHORITY,353,MISDEMEANOR,FRONT OF,UNAUTHORIZED USE OF A VEHICLE,,PATROL BORO QUEENS NORTH,462,UNAUTHORIZED USE VEHICLE 3,COMMERCIAL BUILDING,1/16/2018,,25-44,UNKNOWN,M,,UNKNOWN,UNKNOWN,D,1018699,215043,40.75686098,-73.87565666,"(40.756860977, -73.875656664)"
958690676,67,BROOKLYN,11/23/2017,1:34:00,11/23/2017,3:49:00,COMPLETED,,,97,OTHER,114,FELONY,INSIDE,ARSON,,PATROL BORO BKLYN SOUTH,263,"ARSON 2,3,4",RESIDENCE-HOUSE,1/16/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,E,1003083,172738,40.6407907,-73.93214138,"(40.640790702, -73.932141379)"
